,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
13177,Niger,NER,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,2542.1581,2584.8296,2627.6251,1693.7842,1716.4576,1865.0158,2012.7339,2168.7352,2314.4972,2400.3765,2468.1859,2527.5106,2598.7393,2664.3911,1786.5579,1505.4468,1545.1423,1570.8289,1684.3354,1751.1776,3710.0,3870.0,4080.0,4250.0,4410.0,4640.0,4850.0,4980.0,5300.0,5550.0,5780.0,6090.0,6340.0,6600.0,6830.0,7190.0,7490.0,7840.0,8240.0,8530.0,8500.0,8740.0,9310.0,9710.0,10240.0,10620.0,11190.0,11690.0,12250.0,,
13179,Niger,NER,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,5184.91,5285.01,5393.95,3806.71,3828.94,4102.68,4380.84,4683.81,4954.28,5072.57,5199.99,5292.16,5506.42,5682.85,4243.73,3804.16,3996.12,3983.9,4112.11,4291.81,9040.0,9420.0,9800.0,10270.0,10680.0,11110.0,11600.0,12090.0,12560.0,13080.0,13660.0,14220.0,14760.0,15350.0,15980.0,16570.0,17230.0,18030.0,18820.0,19670.0,19550.0,20840.0,22200.0,23690.0,25140.0,26520.0,27620.0,28690.0,29860.0,,
13182,Niger,NER,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,8021.2861,8160.2696,8330.0921,5822.9862,5877.2686,6312.5158,6767.5779,7268.7252,7687.8322,7956.3465,8200.6399,8313.6936,8621.6653,8863.9411,6566.4989,5841.4508,6000.9253,6016.8739,6504.6764,6730.8106,13350.0,13870.0,14420.0,15140.0,15690.0,16340.0,17130.0,17770.0,18630.0,19390.0,20210.0,21080.0,21900.0,22830.0,23720.0,24650.0,25620.0,26860.0,28130.0,29510.0,29670.0,31290.0,33750.0,35580.0,37810.0,39610.0,41330.0,43050.0,45050.0,,
13184,Niger,NER,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-7.189249451,-7.553276367,8.054777901,-13.8078848,-11.34385806,-12.22962826,-46.64807291,-33.5000499,-69.25177414,-88.63305817,-77.34444116,-145.0324962,-113.753779,-164.357539,-129.702166,-194.6893405,-207.9635163,-413.0909009,-192.9352998,-162.7180614,-141.947401,-261.35357,-277.1486378,-212.7013187,-319.6704826,-383.5446243,-306.3953686,-458.5352821,-280.286478,-348.6862907,-365.3045731,-346.7840824,-433.6305256,-463.1454315,-437.9899406,-490.5481644,-538.2329102,-573.5012932,-574.5451488,-319.6013184,-142.9820442,-141.0875664,234.2985229,196.7209778,279.2150116,384.6165161,431.5255127,,,,
13192,Niger,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,29.336,55.005,66.006,88.008,95.342,91.675,135.679,132.012,161.348,190.684,216.353,231.021,253.023,330.03,289.693,333.697,333.697,366.7,418.038,480.377,572.052,685.729,748.068,964.421,993.757,997.424,902.082,1001.091,990.09,1041.428,600.0,570.0,530.0,600.0,580.0,560.0,640.0,650.0,700.0,680.0,670.0,660.0,700.0,760.0,790.0,760.0,750.0,820.0,860.0,1080.0,1370.0,1410.0,1890.0,1790.0,1980.0,1970.0,1970.0,2070.0,2290.0,,
13197,Niger,NER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.6496573,128.7179939,128.831464,129.6690547,130.659244,127.2300127,125.6858665,126.6507207,127.6911094,130.3125626,135.3564514,113.0904476,127.9081353,154.9740339,150.0136537,,,,,,
13198,Niger,NER,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.74041414,30.80493464,30.43481257,29.80712419,33.52147515,36.69866448,34.85584563,39.08642895,39.21076725,42.60521484,44.21761993,47.3859713,49.33912268,48.25908721,51.19494192,,,,,,
13199,Niger,NER,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0080916,133.4245599,132.0327005,134.9546696,140.6121635,132.4139737,128.1914224,130.0337818,126.3795406,131.403418,130.6326797,110.8442295,117.9132904,141.0593961,133.1318153,,,,,,
13200,Niger,NER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.62239838,87.69670105,87.73889923,86.96900177,86.98930359,87.54319763,87.42690277,86.16999817,86.0625,83.25350189,80.66829681,77.22799683,72.71279907,78.70400238,78.08209991,78.88150024,79.645401,79.43599701,77.96600342,,
13202,Niger,NER,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,4000000.0,4000000.0,4000000.0,,,,,
13209,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.012139797,4.57177639,6.2,7.0,6.235727787,6.7,7.325682163,6.481481481,8.391811371,8.913032532,9.424788475,9.925904274,7.1,9.3,11.37294674,11.85340118,12.34327698,13.3953104,14.3,14.4,15.16402817,15.76677132,16.6,17.22759056,17.90511894,17.6,18.77472496,
13212,Niger,NER,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,,,151.0,,,
13215,Niger,NER,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450.0,18833.1,18216.2,17599.3,16982.4,16365.5,15748.6,15131.7,14514.8,13897.9,13281.0,13156.8,13032.6,12908.4,12784.2,12660.0,12535.8,12411.6,12287.4,12163.2,12039.0,11914.8,11790.6,11666.4,11542.2,11418.0,11293.8,11169.6,11045.4,10921.2,10797.0
13216,Niger,NER,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13221,Niger,NER,Arable land (% of land area),AG.LND.ARBL.ZS,,9.077919002,9.077919002,9.077919002,9.077919002,9.077129549,9.077129549,9.077129549,9.611589169,9.610010263,8.839504224,8.862398358,8.820557354,8.533985948,7.71769164,7.71769164,7.716112734,7.716112734,7.716112734,7.856635352,8.061893108,7.714533828,7.777690061,7.896107997,7.714533828,7.712954922,7.712954922,7.501381543,7.491118655,7.57401121,8.712402305,9.546064577,10.25262493,10.25183548,10.25104603,11.04049893,11.04049893,11.04049893,11.03970948,11.03970948,11.03260441,11.02865714,11.02076261,11.09181337,11.13523328,11.14944344,11.16049578,11.78258467,11.7786374,11.76284835,11.92073893,12.31546538,12.55230126,13.26280887,13.26280887,13.26280887,13.81542591,13.97331649,13.97331649,,
13223,Niger,NER,Agricultural land (sq. km),AG.LND.AGRI.K2,,315000.0,315000.0,315000.0,315000.0,315000.0,315000.0,315000.0,321770.0,321760.0,312000.0,312300.0,311770.0,308140.0,297800.0,297800.0,297800.0,297800.0,297800.0,299580.0,307200.0,302800.0,303600.0,310100.0,307800.0,307800.0,312800.0,310120.0,313000.0,314050.0,330470.0,341050.0,350000.0,350000.0,350000.0,360000.0,360000.0,360000.0,360000.0,370000.0,370000.0,380000.0,380000.0,384120.0,384720.0,429650.0,429890.0,437820.0,437820.0,437820.0,439820.0,444820.0,447820.0,456820.0,456820.0,456970.0,463970.0,466000.0,466000.0,,
13228,Nigeria,NGA,Population growth (annual %),SP.POP.GROW,,2.028774426,2.075942709,2.110503291,2.129500157,2.139627773,2.151228921,2.171309383,2.199403239,2.237753318,2.285766012,2.321530987,2.360909823,2.439583489,2.566080758,2.714444532,2.872907105,2.993256939,3.031967375,2.97139204,2.849255884,2.709829604,2.599818598,2.53427468,2.528880889,2.562408374,2.602911699,2.625517492,2.630958184,2.612570988,2.579301117,2.545945169,2.521575566,2.503346955,2.493416832,2.48991723,2.488904251,2.48879239,2.491323981,2.496346857,2.50385613,2.511614083,2.521517444,2.537254494,2.559658128,2.585689132,2.610843162,2.632171268,2.649867728,2.662921245,2.67144283,2.67788557,2.680929555,2.67690791,2.665006503,2.647406072,2.627675151,2.607667054,2.586551303,2.564871955,2.542973405
13236,Nigeria,NGA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
13244,Nigeria,NGA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.613727472,,,,,,,,,,2.61183477,,,,,,,,,,2.667120246,,,,,,,,,,
13247,Nigeria,NGA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05503326443,,,,,,,,,,,
13253,Nigeria,NGA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,11470.062,11575.741,11610.027,12551.249,11804.087,12391.971,13078.9,14086.741,13560.919,14502.017,16244.961,15483.601,16376.773,16203.576,16391.374,16139.53,16526.844,16883.499,17196.599,18178.958,20250.0,20610.0,20970.0,21610.0,22040.0,22220.0,23070.0,23740.0,25370.0,25650.0,26000.0,26320.0,26680.0,27870.0,28050.0,30170.0,30050.0,29440.0,29940.0,29220.0,31250.0,32040.0,32890.0,33660.0,34080.0,34200.0,36210.0,37290.0,37420.0,,
13255,Nigeria,NGA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,35196.4,41244.2,46790.0,52876.0,59247.8,50227.6,54857.9,51712.5,51402.8,65732.2,61764.7,52352.9,50423.5,50514.2,52726.5,53749.7,54003.2,52538.9,56548.7,61801.1,113180.0,115210.0,116080.0,117230.0,119250.0,112560.0,106920.0,102020.0,96980.0,91240.0,85330.0,88060.0,91170.0,94770.0,98380.0,102790.0,103860.0,104140.0,104600.0,103950.0,107050.0,111970.0,115840.0,118320.0,121000.0,123320.0,126910.0,126830.0,127900.0,,
13258,Nigeria,NGA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,74939.732,90499.952,105080.024,120770.969,137390.257,116135.141,130224.53,124059.821,125587.089,162131.637,155988.621,134625.321,133455.953,133295.326,135013.464,137868.6,137043.984,132908.939,144640.979,155364.438,201330.0,211530.0,223690.0,223580.0,222250.0,216830.0,218060.0,210550.0,200610.0,193530.0,189750.0,202020.0,206590.0,214100.0,217970.0,234450.0,229740.0,227900.0,230830.0,212730.0,234930.0,253110.0,257540.0,271940.0,281650.0,277140.0,284340.0,291170.0,311450.0,,
13260,Nigeria,NGA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2237.109844,-503.6393906,-2746.35798,-4096.633149,-8630.024409,-4064.691597,-5483.312114,-2203.880327,-2971.201045,-8065.560713,-3863.328818,-1107.518379,1278.109199,1025.820508,406.0016211,-287.0679883,-106.0512109,103.130332,-892.7008594,2079.178828,-1162.280273,611.840332,3938.540527,4724.419922,7019.358643,3637.028076,-3066.411621,-6292.808594,-2705.198242,-4511.169922,-11956.23047,-8411.72998,1105.022461,-1231.708984,2802.94873,9999.928711,14897.52979,19375.21094,18912.30957,8054.731934,17004.01123,22113.42041,26353.76904,37886.75732,48219.68066,37563.82471,38585.78662,,,,
13268,Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,3406.643,4114.374,4180.38,5350.153,7275.328,11763.736,12907.84,12838.167,6633.603,12112.101,21539.958,32280.601,41426.099,49577.84,62291.329,47395.975,55247.022,50567.93,48294.39,70289.056,68154.862,65958.329,65602.63,59929.781,69625.329,69893.02,73505.015,59343.061,70747.431,42441.858,67850.0,75570.0,86400.0,84410.0,80530.0,81540.0,87180.0,83540.0,76640.0,74660.0,76070.0,85150.0,86110.0,88680.0,88630.0,98440.0,92200.0,90130.0,91530.0,74240.0,90730.0,102090.0,100680.0,110720.0,116200.0,108150.0,108420.0,112920.0,130670.0,,
13273,Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,579.0783976,585.4218879,597.0966794,600.3913571,608.4488459,622.3380373,636.3568104,646.0941061,653.4398462,665.4359278,676.7639215,692.1862001,693.9703877,678.1728296,683.2322923,671.9069669,677.2681306,679.26901,684.8636493,697.613371,712.676171,722.4017885,715.8626425,681.1114181,682.6685587,694.1802668,700.0518017,687.507711,694.5613852,703.6366772,720.4456821,725.0092439,747.0191842,748.746102,758.3651056,744.941109,751.1784323,753.2494093,721.8144567,756.3471446,778.8436577,798.6300243,780.1397727,763.6318511,,,,,,
13274,Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,28.57043725,32.72774895,35.2992363,32.84846076,45.77566148,51.5781796,59.1787877,60.68837566,59.82247397,68.0570943,50.90103784,81.89592594,81.73535221,62.06356225,80.4544837,90.88641197,89.30353228,87.13950744,97.07070111,87.07894453,89.59979699,90.05437487,100.8853382,95.56127199,91.48820715,85.90498293,82.00415836,76.96886384,75.76719632,74.49061979,75.56977626,104.6610449,101.9252114,123.6324865,129.3270312,111.7524163,138.9094166,127.2446137,120.6350712,136.4262652,150.1980159,156.7971517,142.729212,144.5254385,,,,,,
13275,Nigeria,NGA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0152748,223.4732725,222.0250875,230.2790441,228.784276,235.2595057,235.3791478,236.4082681,232.039401,238.9498944,236.3543415,234.2910402,209.657151,206.4079149,194.2772536,189.7127043,180.3555376,175.170495,168.9421887,153.8925506,153.3446482,154.0162683,155.6367233,146.3918153,138.4297449,,,,,,
13276,Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.77597276,86.50356978,84.52166667,86.33207411,88.61137244,88.03973723,87.11372183,85.55128917,87.08094317,87.12225247,86.19069672,84.66950226,84.59269714,82.95079803,84.0821991,84.02919769,85.96640015,87.33589935,86.2963028,88.7492981,86.46099854,84.64409637,84.5963974,82.21630096,80.65769958,82.3035965,82.45709991,82.64929962,79.65419769,,
13278,Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
13285,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,35.23460007,36.0994606,36.96364594,37.82646942,38.68725204,39.5453186,40.39998245,41.25056839,44.9,42.93611908,43.76881409,44.59322357,52.2,46.21246719,47.00510788,47.78861618,50.13091943,50.3,50.14577866,48.0,55.9,53.15390015,55.6,54.42453384,52.5,59.3,54.4,56.5,55.4,
13288,Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,,,1150.0,,,
13291,Nigeria,NGA,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265260.9,263627.85,261994.8,260361.75,258728.7,257095.65,255462.6,253829.55,252196.5,250563.45,248930.4,247297.34,245664.28,244031.22,242398.16,240765.1,239132.04,237498.98,235865.92,234232.86,232599.8,230966.74,229333.68,227700.62,226067.56,224434.5,222801.4789,221168.5,219535.5,217902.5,216269.5
13292,Nigeria,NGA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448578879,,,,,,,,,,0.448578879,,,,,,,,,,0.448578879,,,,,,,,,,
13297,Nigeria,NGA,Arable land (% of land area),AG.LND.ARBL.ZS,,25.99614612,26.79051791,29.11482592,30.16246692,32.46717613,29.76161929,32.07491463,32.02998562,38.11503453,35.00386486,33.29881309,28.54727319,34.20182922,29.64524523,28.54727319,28.54727319,22.63030183,20.70226292,19.45167276,21.52354601,18.0792077,19.1398487,19.22000066,23.05741296,25.25335705,30.58950119,30.61365658,30.86619015,30.83983882,30.93426441,32.93916137,33.04895857,33.04895857,34.03713341,36.1232803,36.34287471,36.45267191,37.33104955,38.4290216,38.4290216,36.23307751,37.33104955,38.4290216,38.4290216,39.52699364,40.40537128,40.62496569,39.52699364,35.13510546,36.23307751,37.33104955,38.4290216,37.33104955,37.33104955,37.33104955,37.33104955,37.33104955,37.33104955,,
13299,Nigeria,NGA,Agricultural land (sq. km),AG.LND.AGRI.K2,,531765.1,539000.0,560169.1,569710.7,590701.3,565059.9,582128.7,581719.5,638140.3,610304.7,594775.6,551500.0,603000.0,561500.0,551500.0,551500.0,504930.0,489550.0,482340.0,504380.0,472190.0,484030.0,486930.0,526060.0,549240.0,600010.0,603410.0,607880.0,611820.0,615860.0,639290.0,644470.0,650408.25,652041.3,653674.35,655307.4,656940.45,658573.5,660206.55,661839.6,663472.66,665105.72,666738.78,668371.84,670004.9,671637.96,673271.02,674904.08,676537.14,678170.2,679803.26,681436.32,683069.38,684702.44,686335.5,687968.521,689601.5,691234.5,,
13304,Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,,3.144389452,3.102262715,3.068530999,3.048164023,3.038426241,3.028263335,3.018285717,3.017759993,3.029733521,3.047733278,3.061778471,3.070051925,3.078472153,3.086670788,3.091336401,3.090764744,3.078682594,3.047433727,2.993951684,2.924462293,2.856422001,2.787655873,2.700639801,2.593528731,2.477042047,2.349834404,2.238323947,2.172250296,2.164573976,2.1917712,2.230514087,2.246226429,2.220140786,2.139724395,2.023150702,1.903151369,1.799294855,1.704322288,1.623981842,1.556020843,1.489198446,1.427119346,1.385008534,1.366535154,1.365526231,1.370765121,1.374485191,1.374571698,1.368674269,1.357371607,1.346935579,1.337692998,1.327243279,1.315393172,1.30197874,1.288988634,1.274730664,1.255375779,1.229759088,1.200479988
13312,Nicaragua,NIC,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.4,3.4,3.4,3.4,3.2,3.2,3.2,3.3,3.3,3.3,3.2,3.2,3.1,3.0,2.9
13320,Nicaragua,NIC,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820201244,,,,,,,,,,0.855119494,,,,,,,,,,0.854528234,,,,,,,,,,
13323,Nicaragua,NIC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8335983672,,,,,,,,,,,
13329,Nicaragua,NIC,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,2698.9654,2654.8648,2635.7006,2795.456,2853.736,2872.7514,2925.7955,3122.909,3130.008,3009.8365,2844.2965,2762.8037,3042.1695,2889.696,2967.909,3011.5973,3025.0048,2867.8751,3074.4901,2924.695,2140.0,1780.0,1920.0,2070.0,2010.0,1890.0,1830.0,1920.0,1900.0,2130.0,2180.0,2180.0,2380.0,2570.0,2410.0,2610.0,2600.0,2590.0,2570.0,2660.0,2700.0,2950.0,3100.0,3080.0,3300.0,3390.0,3460.0,3460.0,3410.0,,
13331,Nicaragua,NIC,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4007.0,3787.63,3817.38,3973.13,4286.67,4460.14,4504.46,4665.84,4673.62,4470.84,3985.05,4001.57,4249.38,3796.05,4127.46,4156.93,3859.88,3619.12,3874.21,4438.59,5880.0,4890.0,5340.0,5900.0,5950.0,5320.0,5230.0,5680.0,5610.0,6490.0,6740.0,6800.0,6930.0,7270.0,7080.0,7390.0,7460.0,7480.0,7540.0,7620.0,7780.0,8370.0,8630.0,9010.0,9380.0,9690.0,9680.0,9510.0,9830.0,,
13334,Nicaragua,NIC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,8313.1054,8078.6348,8168.1906,8722.916,9253.846,9440.0214,9854.2855,10748.179,10513.198,9306.8965,9010.6365,9077.5337,9565.9995,9144.026,9376.979,9478.0873,9581.3248,9149.8351,9457.4401,9598.875,9960.0,8600.0,9510.0,10190.0,10500.0,9890.0,9910.0,10660.0,11090.0,12240.0,12780.0,13000.0,13480.0,14490.0,14120.0,14440.0,14730.0,14930.0,14790.0,14900.0,15250.0,16390.0,16760.0,16980.0,17870.0,18840.0,19040.0,18960.0,19070.0,,
13336,Nicaragua,NIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4.592232361,25.6020285,48.05459534,83.53521545,100.2658057,110.7671307,139.8874066,165.9204785,190.1297534,193.8639667,231.5653906,251.5939294,269.2283051,310.603822,318.033584,333.6609521,365.7841925,342.9195898,403.8777716,403.5240286,9.569725037,-16.42514038,-12.6995697,-3.365829468,-0.3537139893,-8.132049561,-2.766311646,-2.36038208,22.1171875,28.08032227,115.359787,44.58314514,61.49110413,391.7723389,229.2952881,147.8569031,132.5538025,202.3779297,216.8208923,155.1618347,-2.28036499,251.6221924,99.46807861,135.570343,142.8069763,531.6275024,574.5526428,,,,
13344,Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,531.715,561.051,660.06,843.41,949.753,781.071,960.754,1081.765,1232.112,1287.117,1404.461,1507.137,1606.146,1829.833,1950.844,1928.842,2225.869,2838.258,2632.906,1712.489,2027.851,2141.528,2115.859,2002.182,1851.835,1991.181,2262.539,2438.555,2247.871,1477.801,1930.0,1920.0,2240.0,2200.0,2530.0,2650.0,2820.0,3020.0,3520.0,3540.0,3770.0,3930.0,4060.0,4530.0,4500.0,4300.0,4510.0,4670.0,4460.0,4390.0,4510.0,4770.0,4690.0,4490.0,4760.0,5270.0,5380.0,5400.0,5210.0,,
13349,Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,490.6721959,486.2612142,511.3591963,520.4402706,524.6544269,546.0753093,582.7535271,546.2452658,446.9067959,469.9891595,469.0929729,466.6063119,473.4382602,507.2182703,517.1876285,505.1689282,498.9482494,461.6630238,484.3640322,483.7976391,502.0662813,505.9569061,486.9382516,481.7015098,485.5969829,485.2047982,498.7706254,493.0668943,492.0781055,496.4450783,493.3741364,504.1020638,508.8264333,524.8444994,526.1268702,514.1191387,515.5277236,514.1681353,510.1577955,507.575474,518.1107684,549.4165512,580.4846282,596.2437898,,,,,,
13350,Nicaragua,NIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,224.8780399,243.8733656,221.7001636,261.2609534,269.6964828,304.6666853,335.6244222,324.2511601,249.1010291,258.458071,266.3577908,275.5324041,291.5730323,293.9902464,286.5296519,281.7061295,295.4212016,291.3256292,321.0907386,306.2225721,299.2335217,301.9809308,291.5408776,278.7885966,291.0460354,311.0783325,349.8590828,341.5032087,328.7891244,344.8201037,343.6100865,352.3444799,367.3389562,392.5493902,412.4153381,424.7557518,458.4919033,471.8182967,477.4139515,506.519681,528.3722695,569.3243494,586.5603776,568.3137183,,,,,,
